		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
01.04.24	19:50	16.4	16.5	16.4	36	1.3	0.4	NE	0.13	1.3	NE	16.4	14.8	14.8	---	1023.9	0.00	0.0	19	0.14	21	0.0	0.00	0.0	0.007	0.000	16.6	72	11.5	16.3	13.75	1.2156	0.00	117	1	100.0	5
01.04.24	19:55	16.3	16.4	16.3	38	2.0	0.4	NE	0.13	0.9	NE	16.3	14.7	14.7	---	1023.8	0.00	0.0	15	0.11	18	0.0	0.00	0.0	0.007	0.000	16.5	73	11.6	16.2	13.98	1.2155	0.00	117	1	100.0	5
01.04.24	20:00	16.1	16.3	16.1	40	2.4	1.3	NE	0.40	2.2	ENE	16.1	14.6	14.6	---	1023.9	0.00	0.0	11	0.08	12	0.0	0.00	0.0	0.008	0.000	16.4	73	11.5	16.1	13.98	1.2162	0.08	117	1	100.0	5
01.04.24	20:05	15.8	16.1	15.8	40	2.2	1.3	ENE	0.40	1.8	NE	15.8	14.3	14.3	---	1023.9	0.00	0.0	7	0.05	9	0.0	0.00	0.0	0.009	0.000	16.3	73	11.5	16.1	13.98	1.2166	0.00	117	1	100.0	5
01.04.24	20:10	15.7	15.9	15.7	41	2.4	1.3	ENE	0.40	1.8	ENE	15.7	14.2	14.2	---	1023.9	0.00	0.0	3	0.02	5	0.0	0.00	0.0	0.009	0.000	16.3	73	11.4	16.0	13.98	1.2168	0.00	117	1	100.0	5
01.04.24	20:15	15.5	15.7	15.5	40	1.9	1.8	ENE	0.54	2.2	ENE	15.5	14.0	14.0	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.010	0.000	16.2	73	11.4	15.9	13.97	1.2173	0.00	117	1	100.0	5
01.04.24	20:20	15.2	15.5	15.2	40	1.7	1.8	ENE	0.54	2.7	NE	15.2	13.8	13.8	---	1024.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.011	0.000	16.1	73	11.3	15.8	13.97	1.2181	0.00	117	1	100.0	5
01.04.24	20:25	15.1	15.3	15.1	40	1.5	1.8	NE	0.54	2.2	NE	15.1	13.6	13.6	---	1024.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.011	0.000	16.1	73	11.2	15.8	13.97	1.2183	0.00	117	1	100.0	5
01.04.24	20:30	14.9	15.1	14.9	39	1.1	1.3	NE	0.40	2.2	NNE	14.9	13.4	13.4	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	16.0	73	11.2	15.7	13.97	1.2187	0.00	117	1	100.0	5
01.04.24	20:35	14.9	15.0	14.9	40	1.4	0.0	NE	0.00	0.9	NE	14.9	13.5	13.5	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.9	73	11.1	15.7	13.96	1.2190	0.00	117	1	100.0	5
01.04.24	20:40	14.9	14.9	14.8	39	1.0	0.4	NE	0.13	1.3	NE	14.9	13.4	13.4	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.9	73	11.1	15.6	13.96	1.2193	0.00	117	1	100.0	5
01.04.24	20:45	14.9	14.9	14.8	38	0.7	0.9	NE	0.27	1.8	N	14.9	13.3	13.3	---	1024.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.8	74	11.2	15.6	14.25	1.2193	0.00	117	1	100.0	5
01.04.24	20:50	14.8	14.9	14.8	37	0.3	1.3	NNE	0.40	2.2	N	14.8	13.3	13.3	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.8	74	11.2	15.5	14.25	1.2197	0.00	118	1	100.0	5
01.04.24	20:55	14.9	14.9	14.8	37	0.3	1.3	NNE	0.40	2.2	NNE	14.9	13.3	13.3	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.7	74	11.1	15.4	14.25	1.2200	0.00	117	1	100.0	5
01.04.24	21:00	14.9	14.9	14.9	37	0.4	0.9	NNE	0.27	1.8	NNE	14.9	13.4	13.4	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.7	74	11.1	15.4	14.25	1.2200	0.05	117	1	100.0	5
01.04.24	21:05	14.9	14.9	14.9	37	0.3	0.9	NNE	0.27	1.3	NNE	14.9	13.3	13.3	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.6	74	11.0	15.3	14.25	1.2206	0.00	117	1	100.0	5
01.04.24	21:10	14.8	14.9	14.8	38	0.6	0.9	NE	0.27	1.3	NNE	14.8	13.3	13.3	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.6	74	10.9	15.2	14.25	1.2210	0.00	117	1	100.0	5
01.04.24	21:15	14.8	14.8	14.8	38	0.6	0.4	NE	0.13	0.9	NE	14.8	13.3	13.3	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.6	74	10.9	15.2	14.25	1.2209	0.00	117	1	100.0	5
01.04.24	21:20	14.8	14.8	14.7	39	0.9	0.4	NE	0.13	0.9	NE	14.8	13.3	13.3	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.012	0.000	15.5	74	10.9	15.2	14.26	1.2212	0.00	117	1	100.0	5
01.04.24	21:25	14.7	14.8	14.7	38	0.5	0.4	NE	0.13	0.9	NE	14.7	13.2	13.2	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.013	0.000	15.4	74	10.8	15.1	14.26	1.2215	0.00	117	1	100.0	5
01.04.24	21:30	14.6	14.7	14.6	38	0.4	0.0	NE	0.00	0.4	NE	14.6	13.1	13.1	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.013	0.000	15.4	74	10.8	15.1	14.26	1.2215	0.00	117	1	100.0	5
01.04.24	21:35	14.4	14.6	14.4	39	0.6	0.4	NE	0.13	0.9	NE	14.4	12.9	12.9	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.014	0.000	15.4	74	10.8	15.1	14.27	1.2218	0.00	117	1	100.0	5
01.04.24	21:40	14.4	14.4	14.4	39	0.6	0.0	NE	0.00	0.4	NE	14.4	12.9	12.9	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.014	0.000	15.3	74	10.7	15.0	14.27	1.2220	0.00	117	1	100.0	5
01.04.24	21:45	14.4	14.4	14.3	38	0.2	0.0	NE	0.00	0.4	NE	14.4	12.9	12.9	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.014	0.000	15.3	74	10.7	15.0	14.27	1.2220	0.00	117	1	100.0	5
01.04.24	21:50	14.3	14.4	14.3	39	0.5	0.4	NE	0.13	1.3	NE	14.3	12.9	12.9	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.014	0.000	15.3	74	10.7	14.9	14.28	1.2224	0.00	117	1	100.0	5
01.04.24	21:55	14.1	14.3	14.1	39	0.3	0.9	ENE	0.27	1.8	ENE	14.1	12.7	12.7	---	1024.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.015	0.000	15.2	74	10.6	14.9	14.29	1.2228	0.00	118	1	100.0	5
01.04.24	22:00	13.9	14.1	13.9	39	0.1	1.3	ENE	0.40	2.2	E	13.9	12.4	12.4	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.015	0.000	15.2	74	10.6	14.8	14.29	1.2230	0.05	117	1	100.0	5
01.04.24	22:05	13.7	13.9	13.7	40	0.3	1.3	ENE	0.40	2.2	ENE	13.7	12.3	12.3	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.016	0.000	15.2	74	10.6	14.8	14.29	1.2230	0.00	117	1	100.0	5
01.04.24	22:10	13.6	13.7	13.6	40	0.2	1.3	ENE	0.40	1.8	ENE	13.6	12.2	12.2	---	1024.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	15.1	74	10.5	14.8	14.30	1.2234	0.00	117	1	100.0	5
01.04.24	22:15	13.5	13.6	13.4	41	0.5	1.3	E	0.40	1.8	ENE	13.5	12.2	12.2	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	15.1	74	10.5	14.7	14.30	1.2235	0.00	117	1	100.0	5
01.04.24	22:20	13.6	13.6	13.5	42	0.9	0.9	E	0.27	1.3	E	13.6	12.3	12.3	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	15.1	74	10.5	14.7	14.30	1.2235	0.00	117	1	100.0	5
01.04.24	22:25	13.4	13.6	13.4	43	1.1	1.3	E	0.40	1.8	E	13.4	12.1	12.1	---	1024.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	15.0	74	10.4	14.6	14.31	1.2238	0.00	117	1	100.0	5
01.04.24	22:30	13.3	13.4	13.3	43	0.9	1.3	ENE	0.40	1.8	E	13.3	12.0	12.0	---	1024.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.9	74	10.3	14.6	14.32	1.2240	0.00	117	1	100.0	5
01.04.24	22:35	13.4	13.4	13.3	43	1.1	1.3	ENE	0.40	2.7	ENE	13.4	12.2	12.2	---	1024.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.9	74	10.3	14.6	14.32	1.2239	0.00	117	1	100.0	5
01.04.24	22:40	13.4	13.4	13.4	43	1.1	1.3	ENE	0.40	1.8	ENE	13.4	12.2	12.2	---	1024.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.9	74	10.3	14.5	14.32	1.2242	0.00	117	1	100.0	5
01.04.24	22:45	13.3	13.4	13.3	44	1.3	1.3	ENE	0.40	1.8	ENE	13.3	12.1	12.1	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.9	74	10.3	14.5	14.32	1.2242	0.00	117	1	100.0	5
01.04.24	22:50	13.3	13.3	13.3	44	1.3	1.3	ENE	0.40	1.8	ENE	13.3	12.1	12.1	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.8	75	10.4	14.5	14.70	1.2242	0.00	117	1	100.0	5
01.04.24	22:55	13.3	13.3	13.2	44	1.3	1.3	ENE	0.40	1.8	ENE	13.3	12.1	12.1	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.8	74	10.2	14.4	14.33	1.2243	0.00	117	1	100.0	5
01.04.24	23:00	13.3	13.3	13.3	44	1.3	0.9	ENE	0.27	1.3	ENE	13.3	12.1	12.1	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.8	75	10.4	14.4	14.71	1.2245	0.08	118	1	100.0	5
01.04.24	23:05	13.3	13.3	13.3	44	1.3	1.3	ENE	0.40	1.8	ENE	13.3	12.1	12.1	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.8	75	10.4	14.4	14.71	1.2245	0.00	117	1	100.0	5
01.04.24	23:10	13.4	13.4	13.3	44	1.4	1.3	ENE	0.40	1.8	ENE	13.4	12.2	12.2	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.7	75	10.3	14.4	14.71	1.2247	0.00	117	1	100.0	5
01.04.24	23:15	13.4	13.4	13.4	44	1.4	1.3	ENE	0.40	1.8	ENE	13.4	12.2	12.2	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.7	75	10.3	14.4	14.71	1.2247	0.00	117	1	100.0	5
01.04.24	23:20	13.4	13.4	13.3	44	1.4	0.9	ENE	0.27	1.3	ENE	13.4	12.2	12.2	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.7	74	10.1	14.3	14.35	1.2252	0.00	117	1	100.0	5
01.04.24	23:25	13.2	13.3	13.2	45	1.5	1.3	ENE	0.40	1.8	ENE	13.2	12.0	12.0	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.7	75	10.3	14.3	14.71	1.2251	0.00	117	1	100.0	5
01.04.24	23:30	13.1	13.2	13.1	45	1.4	0.9	ENE	0.27	1.8	ENE	13.1	11.8	11.8	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.7	75	10.3	14.3	14.71	1.2250	0.00	117	1	100.0	5
01.04.24	23:35	13.0	13.1	13.0	45	1.3	0.4	ENE	0.13	1.3	ENE	13.0	11.8	11.8	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.6	75	10.2	14.3	14.72	1.2253	0.00	117	1	100.0	5
01.04.24	23:40	13.1	13.1	13.0	46	1.7	0.4	ENE	0.13	0.9	ENE	13.1	11.9	11.9	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.6	75	10.2	14.3	14.72	1.2253	0.00	117	1	100.0	5
01.04.24	23:45	13.0	13.1	13.0	46	1.6	0.4	ENE	0.13	0.9	ENE	13.0	11.8	11.8	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.6	75	10.2	14.2	14.72	1.2255	0.00	117	1	100.0	5
01.04.24	23:50	13.0	13.1	13.0	46	1.6	0.0	ENE	0.00	0.9	ENE	13.0	11.8	11.8	---	1024.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.6	75	10.2	14.2	14.72	1.2257	0.00	117	1	100.0	5
01.04.24	23:55	13.1	13.1	13.0	46	1.7	0.0	ENE	0.00	0.4	ENE	13.1	11.9	11.9	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.6	75	10.2	14.2	14.72	1.2256	0.00	117	1	100.0	5
02.04.24	00:00	13.0	13.1	13.0	46	1.6	0.0	---	0.00	0.0	---	13.0	11.8	11.8	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.5	75	10.1	14.2	14.73	1.2259	0.05	117	1	100.0	5
02.04.24	0:05	12.8	13.0	12.8	47	1.8	0.0	---	0.00	0.0	---	12.8	11.7	11.7	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.5	75	10.1	14.2	14.73	1.2258	0.00	116	1	100.0	5
02.04.24	0:10	12.8	12.9	12.8	48	2.0	0.0	ENE	0.00	0.4	ENE	12.8	11.7	11.7	---	1024.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.4	75	10.1	14.1	14.73	1.2261	0.00	117	1	100.0	5
02.04.24	0:15	12.8	12.8	12.8	48	2.0	0.0	ENE	0.00	0.4	ENE	12.8	11.7	11.7	---	1023.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.4	75	10.1	14.1	14.73	1.2260	0.00	117	1	100.0	5
02.04.24	0:20	12.8	12.8	12.8	47	1.8	0.0	ENE	0.00	0.9	ENE	12.8	11.7	11.7	---	1023.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.4	75	10.1	14.1	14.73	1.2260	0.00	117	1	100.0	5
02.04.24	0:25	13.1	13.1	12.8	47	2.0	0.0	ENE	0.00	0.9	ENE	13.1	12.0	12.0	---	1023.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.4	75	10.0	14.1	14.73	1.2262	0.00	117	1	100.0	5
02.04.24	0:30	13.2	13.2	13.1	47	2.1	0.0	E	0.00	0.4	ENE	13.2	12.1	12.1	---	1023.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.4	75	10.0	14.1	14.73	1.2263	0.00	117	1	100.0	5
02.04.24	0:35	13.2	13.2	13.2	47	2.1	0.0	---	0.00	0.0	---	13.2	12.1	12.1	---	1023.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.3	75	10.0	14.0	14.74	1.2265	0.00	117	1	100.0	5
02.04.24	0:40	13.3	13.3	13.2	47	2.2	0.4	SSW	0.13	1.3	SSW	13.3	12.2	12.2	---	1023.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.3	75	10.0	14.0	14.74	1.2265	0.00	117	1	100.0	5
02.04.24	0:45	13.5	13.5	13.3	46	2.1	0.4	SSW	0.13	1.3	SSW	13.5	12.3	12.3	---	1023.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.3	75	10.0	14.0	14.74	1.2265	0.00	117	1	100.0	5
02.04.24	0:50	13.6	13.6	13.5	46	2.1	0.4	SSW	0.13	1.3	SSW	13.6	12.4	12.4	---	1023.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.3	75	10.0	14.0	14.74	1.2265	0.00	117	1	100.0	5
02.04.24	0:55	13.6	13.6	13.6	46	2.1	0.0	SSW	0.00	0.9	SSW	13.6	12.4	12.4	---	1023.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.3	75	9.9	13.9	14.74	1.2267	0.00	117	1	100.0	5
02.04.24	1:00	13.6	13.6	13.5	46	2.1	0.4	SE	0.13	1.3	ESE	13.6	12.4	12.4	---	1023.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.2	75	9.9	13.9	14.75	1.2270	0.05	117	1	100.0	5
02.04.24	1:05	13.6	13.6	13.6	46	2.2	0.9	SSE	0.27	1.8	SSE	13.6	12.4	12.4	---	1023.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.016	0.000	14.2	75	9.9	13.9	14.75	1.2269	0.00	117	1	100.0	5
02.04.24	1:10	13.6	13.7	13.6	46	2.2	0.4	ESE	0.13	1.8	SSE	13.6	12.4	12.4	---	1023.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.016	0.000	14.2	75	9.8	13.8	14.75	1.2271	0.00	118	1	100.0	5
02.04.24	1:15	13.6	13.6	13.6	46	2.1	0.9	SE	0.27	2.2	SE	13.6	12.4	12.4	---	1023.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.2	75	9.8	13.8	14.75	1.2271	0.00	117	1	100.0	5
02.04.24	1:20	13.6	13.6	13.6	46	2.1	0.4	ESE	0.13	1.8	SE	13.6	12.4	12.4	---	1023.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.1	75	9.7	13.8	14.75	1.2273	0.00	117	1	100.0	5
02.04.24	1:25	13.4	13.6	13.4	46	2.0	0.0	SSW	0.00	0.9	SSE	13.4	12.3	12.3	---	1023.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.1	75	9.7	13.8	14.75	1.2274	0.00	117	1	100.0	5
02.04.24	1:30	13.3	13.4	13.3	47	2.2	0.4	SW	0.13	0.9	SSW	13.3	12.2	12.2	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	14.1	75	9.7	13.8	14.75	1.2273	0.00	117	1	100.0	5
02.04.24	1:35	13.2	13.3	13.2	47	2.1	0.9	SW	0.27	2.2	SW	13.2	12.0	12.0	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.1	75	9.7	13.8	14.75	1.2272	0.00	117	1	100.0	5
02.04.24	1:40	13.1	13.2	13.1	48	2.3	0.9	W	0.27	2.7	SSW	13.1	12.0	12.0	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.018	0.000	14.1	75	9.7	13.7	14.76	1.2275	0.00	117	1	100.0	5
02.04.24	1:45	13.0	13.1	13.0	48	2.2	0.4	SW	0.13	2.2	SW	13.0	11.9	11.9	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.1	75	9.7	13.7	14.76	1.2275	0.00	117	1	100.0	5
02.04.24	1:50	12.9	13.0	12.8	48	2.1	0.4	WSW	0.13	1.8	SSE	12.9	11.8	11.8	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.1	75	9.7	13.7	14.76	1.2275	0.00	117	1	100.0	5
02.04.24	1:55	12.8	12.9	12.7	49	2.3	0.4	SSW	0.13	1.8	S	12.8	11.7	11.7	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.0	75	9.6	13.7	14.76	1.2279	0.00	117	1	100.0	5
02.04.24	2:00	12.7	12.8	12.7	49	2.3	0.9	SSW	0.27	3.1	SSE	12.7	11.7	11.7	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.0	75	9.6	13.7	14.76	1.2278	0.05	117	1	100.0	5
02.04.24	2:05	12.7	12.8	12.7	49	2.3	0.9	SSW	0.27	2.2	S	12.7	11.7	11.7	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	14.0	75	9.6	13.7	14.76	1.2278	0.00	117	1	100.0	5
02.04.24	2:10	12.8	12.8	12.7	49	2.3	0.9	S	0.27	2.2	S	12.8	11.7	11.7	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	13.9	75	9.6	13.6	14.77	1.2281	0.00	117	1	100.0	5
02.04.24	2:15	12.8	12.8	12.8	49	2.4	1.3	SW	0.40	2.7	SSE	12.8	11.8	11.8	---	1023.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	13.9	75	9.6	13.6	14.77	1.2280	0.00	118	1	100.0	5
02.04.24	2:20	12.8	12.9	12.8	49	2.4	0.4	SW	0.13	0.9	SW	12.8	11.8	11.8	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	13.9	75	9.6	13.6	14.77	1.2281	0.00	117	1	100.0	5
02.04.24	2:25	12.7	12.8	12.7	49	2.3	0.0	SW	0.00	0.9	SW	12.7	11.7	11.7	---	1023.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.019	0.000	13.9	75	9.6	13.6	14.77	1.2280	0.00	117	1	100.0	5
02.04.24	2:30	12.6	12.7	12.6	49	2.2	0.4	SW	0.13	1.3	SW	12.6	11.6	11.6	---	1023.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.9	75	9.5	13.6	14.77	1.2284	0.00	117	1	100.0	5
02.04.24	2:35	12.6	12.7	12.6	49	2.2	0.9	SE	0.27	1.8	ESE	12.6	11.6	11.6	---	1023.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.9	75	9.5	13.6	14.77	1.2283	0.00	117	1	100.0	5
02.04.24	2:40	12.7	12.7	12.6	49	2.2	0.0	SE	0.00	1.3	SE	12.7	11.7	11.7	---	1023.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.9	75	9.5	13.6	14.77	1.2282	0.00	117	1	100.0	5
02.04.24	2:45	12.7	12.7	12.6	49	2.2	0.4	SE	0.13	0.9	SE	12.7	11.7	11.7	---	1023.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.9	75	9.5	13.6	14.77	1.2282	0.00	117	1	100.0	5
02.04.24	2:50	12.6	12.7	12.6	50	2.4	0.0	SE	0.00	0.9	SE	12.6	11.6	11.6	---	1023.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.9	75	9.5	13.6	14.77	1.2282	0.00	117	1	100.0	5
02.04.24	2:55	12.4	12.5	12.4	50	2.2	0.0	SE	0.00	0.4	SE	12.4	11.4	11.4	---	1023.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	13.8	75	9.5	13.5	14.77	1.2283	0.00	117	1	100.0	5
02.04.24	3:00	12.3	12.4	12.3	50	2.2	0.4	SE	0.13	1.3	SE	12.3	11.4	11.4	---	1023.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	13.8	75	9.5	13.5	14.77	1.2284	0.05	117	1	100.0	5
02.04.24	3:05	12.4	12.4	12.3	50	2.2	0.9	SE	0.27	1.3	SE	12.4	11.4	11.4	---	1023.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	13.8	75	9.5	13.5	14.77	1.2282	0.00	117	1	100.0	5
02.04.24	3:10	12.5	12.5	12.4	50	2.3	0.9	SE	0.27	2.2	SSE	12.5	11.6	11.6	---	1023.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.8	75	9.5	13.5	14.77	1.2284	0.00	117	1	100.0	5
02.04.24	3:15	12.6	12.6	12.5	49	2.1	1.3	SE	0.40	2.2	SE	12.6	11.6	11.6	---	1023.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.8	75	9.5	13.5	14.77	1.2283	0.00	117	1	100.0	5
02.04.24	3:20	12.5	12.6	12.5	50	2.3	0.4	SE	0.13	1.8	SE	12.5	11.6	11.6	---	1023.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.8	75	9.4	13.4	14.78	1.2285	0.00	118	1	100.0	5
02.04.24	3:25	12.4	12.6	12.4	50	2.3	0.4	SE	0.13	0.9	SE	12.4	11.5	11.5	---	1023.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.020	0.000	13.8	75	9.4	13.4	14.78	1.2285	0.00	117	1	100.0	5
02.04.24	3:30	12.3	12.4	12.3	50	2.1	0.0	SE	0.00	0.9	SE	12.3	11.3	11.3	---	1023.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	13.8	75	9.4	13.4	14.78	1.2285	0.00	117	1	100.0	5
02.04.24	3:35	12.2	12.3	12.2	51	2.3	0.0	WSW	0.00	0.9	SE	12.2	11.3	11.3	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.021	0.000	13.7	75	9.4	13.4	14.78	1.2287	0.00	117	1	100.0	5
02.04.24	3:40	12.1	12.2	12.1	51	2.2	0.4	S	0.13	0.9	WSW	12.1	11.2	11.2	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.022	0.000	13.8	75	9.4	13.4	14.78	1.2284	0.00	117	1	100.0	5
02.04.24	3:45	11.9	12.1	11.9	52	2.4	0.0	S	0.00	0.9	S	11.9	11.1	11.1	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.022	0.000	13.7	75	9.4	13.4	14.78	1.2287	0.00	117	1	100.0	5
02.04.24	3:50	11.8	11.9	11.8	52	2.3	0.0	S	0.00	0.9	S	11.8	11.0	11.0	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	13.7	75	9.4	13.4	14.78	1.2287	0.00	117	1	100.0	5
02.04.24	3:55	11.7	11.9	11.7	52	2.2	0.0	S	0.00	1.8	SE	11.7	10.9	10.9	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	13.7	75	9.4	13.4	14.78	1.2287	0.00	117	1	100.0	5
02.04.24	4:00	11.7	11.7	11.7	52	2.1	0.4	SE	0.13	1.3	SE	11.7	10.8	10.8	---	1023.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	13.7	75	9.4	13.4	14.78	1.2286	0.03	117	1	100.0	5
